timestamp,left_wheel_odom,right_wheel_odom,x,y,theta,linear_velocity,angular_velocity,distance_traveled
1743489640.4264925,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.5647248414276672,0.5993373384885925,0.5563105393079449
1743489640.4767172,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489640.526946,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489640.577212,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489640.6274767,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489640.677751,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489640.7279503,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489640.7781432,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489640.8283615,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489640.8785784,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489640.9288244,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489640.979065,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.0292728,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.0794616,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.1297224,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.1799383,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.2301471,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.2803664,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.3305573,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.380756,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.4309042,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.4811723,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.5315635,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.5817428,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.6319072,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.6821554,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.732364,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.7825606,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.8327475,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.882935,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
1743489641.933203,2472,3059,0.5315181994223694,0.16422490623501315,0.5993373384885925,0.0,0.0,0.5563105393079449
