timestamp,left_wheel_odom,right_wheel_odom,x,y,theta,linear_velocity,angular_velocity,distance_traveled
1743489127.9865925,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.553085240646117,0.7157333463040946,0.5413551346995519
1743489128.0368054,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.0869951,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.1372435,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.1874876,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.240892,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.2911766,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.341399,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.391582,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.4417424,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.4953735,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.545625,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.5958457,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.6460097,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.6961603,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.7497146,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.799896,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.850061,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.9002314,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489128.950394,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.003867,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.0540593,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.10432,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.1545434,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.20477,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.2585628,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.3088386,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.3590443,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.4093118,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.4595785,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.5132785,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.5634713,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.6137068,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.6639376,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.714135,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.7678714,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.8180256,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.8682256,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.9184375,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489129.9686267,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489130.0222175,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489130.0724545,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489130.1225972,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489130.172719,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489130.2228434,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489130.2751286,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489130.3252544,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489130.3754427,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
1743489130.4255865,2358,3059,0.5070582349184276,0.18962417637785176,0.7157333463040946,0.0,0.0,0.5413551346995519
