timestamp,left_wheel_odom,right_wheel_odom,x,y,theta,linear_velocity,angular_velocity,distance_traveled
1743487885.3015292,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.5523705283174253,0.7228804695910113,0.540421983714179
1743487885.3517401,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487885.402026,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487885.4522653,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487885.5024724,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487885.555029,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487885.6052375,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487885.655574,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487885.7057278,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487885.755918,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487885.8082874,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487885.8585243,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487885.9087818,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487885.9590657,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487886.009321,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487886.0629017,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487886.1131668,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487886.1634266,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
1743487886.2137005,2351,3059,0.5055045063306532,0.1911049830877546,0.7228804695910113,0.0,0.0,0.540421983714179
