timestamp,left_wheel_odom,right_wheel_odom,x,y,theta,linear_velocity,angular_velocity,distance_traveled
1743479115.202807,70,112,0.018576825745837817,0.00039837364194207354,0.04288273972150067,0.018582520545983625,0.042882739721500675,0.018581096747765372
1743479115.2531106,70,112,0.018576825745837817,0.00039837364194207354,0.04288273972150066,0.0,0.0,0.018581096747765372
1743479115.3033342,70,112,0.018576825745837817,0.00039837364194207354,0.042882739721500654,0.0,0.0,0.018581096747765372
1743479115.3544521,70,112,0.018576825745837817,0.00039837364194207354,0.04288273972150065,0.0,0.0,0.018581096747765372
1743479115.404746,70,112,0.018576825745837817,0.00039837364194207354,0.04288273972150064,0.0,0.0,0.018581096747765372
1743479115.4549885,70,112,0.018576825745837817,0.00039837364194207354,0.04288273972150063,0.0,0.0,0.018581096747765372
1743479115.5051775,70,112,0.018576825745837817,0.00039837364194207354,0.042882739721500626,0.0,0.0,0.018581096747765372
1743479115.5554762,70,112,0.018576825745837817,0.00039837364194207354,0.04288273972150062,0.0,0.0,0.018581096747765372
1743479115.6056948,70,112,0.018576825745837817,0.00039837364194207354,0.04288273972150061,0.0,0.0,0.018581096747765372
1743479115.6559935,70,112,0.018576825745837817,0.00039837364194207354,0.042882739721500605,0.0,0.0,0.018581096747765372
1743479115.7062786,70,112,0.018576825745837817,0.00039837364194207354,0.0428827397215006,0.0,0.0,0.018581096747765372
1743479115.7565153,70,112,0.018576825745837817,0.00039837364194207354,0.04288273972150059,0.0,0.0,0.018581096747765372
1743479115.8067458,70,112,0.018576825745837817,0.00039837364194207354,0.042882739721500585,0.0,0.0,0.018581096747765372
1743479115.8569734,70,112,0.018576825745837817,0.00039837364194207354,0.04288273972150058,0.0,0.0,0.018581096747765372
1743479115.9071736,70,112,0.018576825745837817,0.00039837364194207354,0.04288273972150057,0.0,0.0,0.018581096747765372
1743479115.957313,70,112,0.018576825745837817,0.00039837364194207354,0.042882739721500564,0.0,0.0,0.018581096747765372
1743479116.015385,70,112,0.018576825745837817,0.00039837364194207354,0.04288273972150056,0.0,0.0,0.018581096747765372
1743479116.0655181,70,112,0.018576825745837817,0.00039837364194207354,0.04288273972150055,0.0,0.0,0.018581096747765372
1743479116.1157212,70,112,0.018576825745837817,0.00039837364194207354,0.04288273972150054,0.0,0.0,0.018581096747765372
1743479116.1658554,70,112,0.018576825745837817,0.00039837364194207354,0.042882739721500536,0.0,0.0,0.018581096747765372
1743479116.2160378,70,112,0.018576825745837817,0.00039837364194207354,0.04288273972150053,0.0,0.0,0.018581096747765372
1743479116.26628,70,112,0.018576825745837817,0.00039837364194207354,0.04288273972150052,0.0,0.0,0.018581096747765372
1743479116.3164551,70,112,0.018576825745837817,0.00039837364194207354,0.042882739721500515,0.0,0.0,0.018581096747765372
1743479116.3666117,70,112,0.018576825745837817,0.00039837364194207354,0.04288273972150051,0.0,0.0,0.018581096747765372
