timestamp,left_wheel_odom,right_wheel_odom,x,y,theta,linear_velocity,angular_velocity,distance_traveled
1743489169.1369145,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.5665626731300172,0.5809590214650925,0.5586286167788399
1743489169.1871474,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.0,0.0,0.5586286167788399
1743489169.2373683,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.0,0.0,0.5586286167788399
1743489169.2875948,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.0,0.0,0.5586286167788399
1743489169.337795,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.0,0.0,0.5586286167788399
1743489169.390431,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.0,0.0,0.5586286167788399
1743489169.4406893,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.0,0.0,0.5586286167788399
1743489169.4909644,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.0,0.0,0.5586286167788399
1743489169.5412312,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.0,0.0,0.5586286167788399
1743489169.591444,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.0,0.0,0.5586286167788399
1743489169.6438408,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.0,0.0,0.5586286167788399
1743489169.6940684,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.0,0.0,0.5586286167788399
1743489169.7442682,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.0,0.0,0.5586286167788399
1743489169.7944837,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.0,0.0,0.5586286167788399
1743489169.844651,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.0,0.0,0.5586286167788399
1743489169.8969715,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.0,0.0,0.5586286167788399
1743489169.9471385,2490,3059,0.5352257916062492,0.15999776087090697,0.5809590214650925,0.0,0.0,0.5586286167788399
