timestamp,vehicle_state,control_mode,battery_voltage,error_code,motion_mode,linear_velocity,angular_velocity,lateral_velocity,steering_angle
1743505800.4745224,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505800.5747633,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505800.6757207,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505800.7774794,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505800.878487,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505800.9787567,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505801.0794582,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505801.1804483,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505801.2812333,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505801.3816867,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505801.4827814,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505801.5830686,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505801.6834488,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505801.7839336,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505801.8841653,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505801.9845078,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505802.0849822,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505802.1853828,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505802.291345,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505802.3933554,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505802.4967813,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505802.5970342,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505802.6972272,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505802.7985575,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505802.9000187,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505803.0008194,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505803.1011236,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505803.2046986,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505803.3051157,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505803.4056299,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505803.5068128,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505803.6070335,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505803.7073326,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505803.807766,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505803.908711,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505804.010124,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505804.11542,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505804.2164998,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505804.3180985,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505804.4215014,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505804.522512,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505804.6264477,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505804.7273715,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505804.82995,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505804.9307203,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505805.0362573,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505805.1389778,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505805.2403815,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505805.340784,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505805.4436038,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505805.5442557,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505805.6445138,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505805.7484806,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505805.8490968,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505805.9578302,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505806.0580761,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505806.158323,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505806.2591052,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505806.3597941,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505806.461292,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505806.5628912,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505806.6674278,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505806.7718678,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505806.874431,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505806.9756896,0,1,12.3,0,0,0.0,0.0,0.0,0.0
