timestamp,vehicle_state,control_mode,battery_voltage,error_code,motion_mode,linear_velocity,angular_velocity,lateral_velocity,steering_angle
1743488502.3872168,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488502.48932,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488502.5901172,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488502.6904259,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488502.7915742,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488502.8926735,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488502.9945908,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488503.1051817,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488503.2055357,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488503.3087974,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488503.4094398,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488503.5180044,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488503.619505,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488503.7199497,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488503.8217022,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488503.9225945,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488504.0242233,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488504.125053,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488504.2322316,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488504.3331547,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488504.4335077,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488504.5344036,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488504.6364543,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488504.7368143,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488504.8370998,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488504.940563,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488505.0432894,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488505.1454484,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488505.2483993,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488505.3532753,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488505.4536169,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488505.5538728,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488505.6586978,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488505.7593863,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488505.8604112,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488505.9614036,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488506.0627441,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488506.1629543,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488506.2632666,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488506.3644526,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488506.4649932,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
1743488506.5689452,0,1,12.100000000000001,0,0,0.0,0.0,0.0,0.0
