timestamp,vehicle_state,control_mode,battery_voltage,error_code,motion_mode,linear_velocity,angular_velocity,lateral_velocity,steering_angle
1743505508.9914856,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505509.0925474,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505509.192774,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505509.2955008,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505509.3971932,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505509.4977436,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505509.5979884,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505509.6982453,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505509.7996395,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505509.9000068,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505510.00035,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505510.1041124,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505510.2045197,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505510.3062418,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505510.4064405,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505510.5067077,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505510.6074674,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505510.707703,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505510.8107882,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505510.9126687,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505511.0130801,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505511.1159506,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505511.2172966,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505511.3179715,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505511.4238715,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505511.524223,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505511.624945,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505511.725773,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505511.8262305,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505511.9274838,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505512.0288272,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505512.1349142,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505512.235533,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505512.3366787,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505512.438022,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505512.5394945,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505512.640183,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505512.7404892,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505512.8424647,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505512.9428346,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505513.043892,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505513.1443594,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505513.2464929,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505513.3511696,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505513.4515867,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505513.5518606,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505513.6558793,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505513.756387,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505513.8569968,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505513.957673,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505514.0591846,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505514.1594694,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505514.2597263,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505514.3659337,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505514.4681127,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505514.569621,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505514.671313,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505514.7742686,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505514.8747382,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505514.9755976,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505515.0809047,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505515.1852646,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505515.285506,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505515.3862364,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505515.4867947,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505515.5889597,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505515.6909354,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505515.7914522,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505515.893904,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505515.9969356,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505516.0972407,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505516.1983113,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505516.2990153,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505516.4015117,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505516.5017512,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505516.6030605,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505516.7051787,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505516.8055308,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505516.9063406,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505517.0078344,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505517.1105564,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505517.2119799,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505517.3129752,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505517.413544,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505517.5189874,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505517.6192183,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505517.7195241,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505517.8200185,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505517.9208412,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505518.022005,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505518.1222794,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505518.2242107,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505518.32566,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505518.431547,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505518.5325723,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505518.633792,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505518.735316,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505518.8366477,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505518.9406095,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505519.041394,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505519.145174,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505519.246276,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505519.346832,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505519.447708,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505519.5482504,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505519.6485653,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505519.7489765,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505519.850662,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505519.9523504,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505520.0533404,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505520.156159,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505520.2584145,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505520.3593073,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505520.4676027,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505520.5704381,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505520.6707597,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505520.771865,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505520.8724012,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505520.975458,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505521.0825088,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505521.1828046,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505521.2836578,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505521.384018,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505521.4906833,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505521.5912247,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505521.6920202,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505521.7941704,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505521.894471,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505521.9951985,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505522.0954242,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505522.1979642,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505522.2983046,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505522.4027672,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505522.5038455,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505522.60614,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505522.706566,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505522.8068273,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505522.9129617,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505523.0142229,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505523.1161406,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505523.216448,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505523.3184738,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505523.4191892,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505523.521376,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505523.6221807,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505523.7223966,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505523.8227105,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505523.9229999,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505524.0243623,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505524.1246448,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505524.2249763,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505524.3284009,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505524.428931,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505524.5291398,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505524.6307428,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505524.7320385,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505524.8340046,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505524.9395556,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505525.0405097,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505525.1434288,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505525.2436392,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505525.3468173,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505525.4478905,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505525.5492551,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505525.6494997,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505525.7497377,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505525.8537095,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505525.954047,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505526.0607967,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505526.16233,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505526.26261,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505526.362909,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505526.4655654,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505526.5669873,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505526.6678686,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505526.7692015,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505526.8694553,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505526.9696734,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505527.070274,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505527.1752396,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505527.275696,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505527.382598,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505527.4828186,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505527.5830781,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505527.691046,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505527.791297,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505527.8920176,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505527.995326,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505528.0956156,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505528.1963148,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505528.29755,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505528.398115,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505528.498333,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505528.5998158,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505528.7000434,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505528.800352,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505528.902451,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505529.0038054,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505529.1066942,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505529.2077072,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505529.314301,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505529.4148767,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505529.5179918,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505529.618237,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505529.718878,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505529.8196797,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505529.9203174,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505530.0223792,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505530.122622,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505530.2229269,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505530.3297665,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505530.4344149,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505530.5349548,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505530.6401708,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505530.7407272,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505530.840998,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505530.9412878,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505531.0438,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505531.1442854,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505531.244829,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505531.3465922,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505531.4479332,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505531.5500655,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505531.650303,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505531.7506065,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505531.851494,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505531.9520233,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505532.0535405,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505532.1544313,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505532.2547288,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505532.3557184,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505532.4570682,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505532.5577629,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505532.6584191,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505532.7586696,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505532.8689225,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505532.9698172,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505533.0700345,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505533.1702573,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505533.2706273,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505533.3709824,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505533.4782069,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505533.5796115,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505533.6798966,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505533.781674,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505533.8826509,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505533.9856892,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505534.0859401,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505534.1861563,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505534.286376,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505534.3918285,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505534.492113,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505534.592876,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505534.695673,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505534.7958877,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505534.896104,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505535.0003624,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505535.1006467,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505535.2014306,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505535.3025167,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505535.403243,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505535.50408,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505535.6049294,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505535.7094998,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505535.812525,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505535.9188325,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505536.0266292,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505536.1274967,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505536.2291467,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505536.3295112,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505536.434687,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505536.5357409,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505536.6367877,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505536.738863,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505536.839135,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505536.9394865,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505537.0399125,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505537.1401885,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505537.24208,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505537.3460624,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505537.4470963,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505537.5495076,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505537.6498826,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505537.750097,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505537.8503442,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505537.95126,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505538.051523,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505538.1522002,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505538.252421,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505538.3577452,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505538.4590125,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505538.5601292,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505538.6650474,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505538.7668836,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505538.869076,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505538.9757996,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505539.0760114,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505539.1783893,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505539.27983,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505539.3812618,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505539.4820366,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505539.5833066,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505539.6849995,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505539.7869763,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505539.8896632,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505539.9899685,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505540.0924337,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505540.1933002,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505540.2935333,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505540.3944643,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505540.4947605,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505540.5949912,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743505540.6998873,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505540.8004417,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505540.9006515,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743505541.0009334,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
