timestamp,vehicle_state,control_mode,battery_voltage,error_code,motion_mode,linear_velocity,angular_velocity,lateral_velocity,steering_angle
1743480421.5856586,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480421.6859188,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480421.7861483,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480421.8904014,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480421.990759,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480422.0936267,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480422.19389,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480422.2941337,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480422.3947885,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480422.4949915,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480422.6024914,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480422.705048,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480422.8052516,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480422.905487,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480423.0057037,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480423.1067624,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480423.2077181,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480423.3097003,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480423.4099722,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480423.5122337,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480423.6125243,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480423.7272851,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480423.8312457,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480423.9314878,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480424.0317516,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480424.1390235,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480424.2447467,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480424.3450036,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480424.4453444,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480424.5488799,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480424.6492538,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480424.749495,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480424.8505995,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480424.9514918,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480425.054339,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480425.15576,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480425.2560084,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480425.3600028,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480425.4602451,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480425.5619073,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480425.6643543,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480425.7646062,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480425.864835,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480425.9667447,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480426.0695124,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480426.1708505,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480426.2712185,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480426.371843,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480426.477484,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743480426.5796714,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743480426.682741,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743480426.783405,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743480426.8859131,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743480426.986905,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743480427.0872433,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743480427.1885736,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743480427.2926145,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743480427.3937793,0,1,12.200000000000001,0,0,0.0,0.0,0.0,0.0
1743480427.4940414,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480427.5943034,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480427.694609,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480427.7948663,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480427.8970659,0,1,12.3,0,0,0.0,0.0,0.0,0.0
1743480427.997777,0,1,12.3,0,0,0.0,0.0,0.0,0.0
